content_id,seed,metric,previous_value,v2_value,absolute_difference,tolerance,match
content_080,20260717,residual_reconstruction_std_relative_error,1.352879640146021e-05,1.352879640146021e-05,0.0,1e-12,True
content_080,20260717,residual_reconstruction_mean_error_dn,-0.0002740118652582,-0.00027401186525821686,1.6859343782149594e-17,1e-12,True
content_080,20260718,residual_mean_dn,0.0121935722845291,0.01219357228452914,3.9898639947466563e-17,1e-12,True
content_080,20260718,residual_std_dn,79.53901071376524,79.53901071376524,0.0,1e-12,True
content_080,20260718,negative_before_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_080,20260718,above_one_before_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_080,20260718,added_zero_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_080,20260718,added_one_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_080,20260718,brightness_difference_dn,0.0117185711860656,0.011718571186065674,7.45931094670027e-17,1e-12,True
content_080,20260718,gradient_energy_ratio,1.0027012170002267,1.0027012170002267,0.0,1e-12,True
content_080,20260718,content_round_trip_max_error_dn,0.0,0.0,0.0,1e-12,True
content_080,20260718,noisy_round_trip_max_error_dn,0.5,0.5,0.0,1e-12,True
content_080,20260718,residual_reconstruction_max_error_dn,0.5,0.5,0.0,1e-12,True
