reference,strategy,pair_key,folder,condition_score,psnr,psnr_gain,ssim,ssim_gain,residual_mean,residual_std,gradient_ratio_to_noisy,removed_residual_std,is_primary_strategy
reference_a_odd,always_physical,folder_7_frame_101,7,0.854002518448311,52.51806938015713,1.0727770235006915,0.9942138247079814,0.0017097229016815874,-9.455687541048974e-05,0.0023645558394491673,0.916492434654585,0.0005013475893065333,0
reference_a_odd,lofo_best_hard,folder_7_frame_101,7,0.854002518448311,52.51806938015713,1.0727770235006915,0.9942138247079814,0.0017097229016815874,-9.455687541048974e-05,0.0023645558394491673,0.916492434654585,0.0005013475893065333,0
reference_a_odd,lofo_best_linear,folder_7_frame_101,7,0.854002518448311,52.51806938015713,1.0727770235006915,0.9942138247079814,0.0017097229016815874,-9.455687541048974e-05,0.0023645558394491673,0.916492434654585,0.0005013475893065333,1
reference_b_even,always_noisy,folder_7_frame_101,7,0.854002518448311,51.45216375287941,0.0,0.992505057736195,0.0,-2.712942659854889e-05,0.002675281371921301,1.0,0.0,0
reference_b_even,always_p99,folder_7_frame_101,7,0.854002518448311,51.49821230413125,0.04604855125184315,0.9925966542726602,9.159653646517718e-05,7.747060590190813e-05,0.002660145051777363,0.9950806399864208,6.781212141504511e-05,0
reference_b_even,always_physical,folder_7_frame_101,7,0.854002518448311,52.52713737419944,1.0749736213200336,0.9942150632859629,0.0017100055497678568,-9.503526234766468e-05,0.002362065250054002,0.916492434654585,0.0005013475893065333,0
reference_b_even,lofo_best_hard,folder_7_frame_101,7,0.854002518448311,52.52713737419944,1.0749736213200336,0.9942150632859629,0.0017100055497678568,-9.503526234766468e-05,0.002362065250054002,0.916492434654585,0.0005013475893065333,0
reference_b_even,lofo_best_linear,folder_7_frame_101,7,0.854002518448311,52.52713737419944,1.0749736213200336,0.9942150632859629,0.0017100055497678568,-9.503526234766468e-05,0.002362065250054002,0.916492434654585,0.0005013475893065333,1
reference_a_odd,always_noisy,folder_7_frame_111,7,0.854002518448311,51.417170181585305,0.0,0.9925211052285016,0.0,2.863022018573247e-06,0.0026862178929150105,1.0,0.0,0
reference_a_odd,always_p99,folder_7_frame_111,7,0.854002518448311,51.45935804832647,0.04218786674116615,0.9926097423322896,8.863710378803624e-05,0.00010763014870462939,0.00267103617079556,0.9950564988090914,6.762115663150325e-05,0
reference_a_odd,always_physical,folder_7_frame_111,7,0.854002518448311,52.475319972322765,1.0581497907374597,0.9942218973771967,0.0017007921486951183,-6.504823249997571e-05,0.0023772313725203276,0.9164591992379187,0.0005005513085052371,0
reference_a_odd,lofo_best_hard,folder_7_frame_111,7,0.854002518448311,52.475319972322765,1.0581497907374597,0.9942218973771967,0.0017007921486951183,-6.504823249997571e-05,0.0023772313725203276,0.9164591992379187,0.0005005513085052371,0
reference_a_odd,lofo_best_linear,folder_7_frame_111,7,0.854002518448311,52.475319972322765,1.0581497907374597,0.9942218973771967,0.0017007921486951183,-6.504823249997571e-05,0.0023772313725203276,0.9164591992379187,0.0005005513085052371,1
reference_b_even,always_noisy,folder_7_frame_111,7,0.854002518448311,51.424962779798875,0.0,0.9925254262125589,0.0,2.384630988672143e-06,0.002683809492737055,1.0,0.0,0
reference_b_even,always_p99,folder_7_frame_111,7,0.854002518448311,51.4674122899567,0.042449510157823056,0.9926140009975114,8.857478495249982e-05,0.00010715176904341206,0.002668576082214713,0.9950564988090914,6.762115663150325e-05,0
reference_b_even,always_physical,folder_7_frame_111,7,0.854002518448311,52.48465529831708,1.0596925185182045,0.994225250412934,0.0016998242003750663,-6.552661943715066e-05,0.0023746630176901817,0.9164591992379187,0.0005005513085052371,0
reference_b_even,lofo_best_hard,folder_7_frame_111,7,0.854002518448311,52.48465529831708,1.0596925185182045,0.994225250412934,0.0016998242003750663,-6.552661943715066e-05,0.0023746630176901817,0.9164591992379187,0.0005005513085052371,0
reference_b_even,lofo_best_linear,folder_7_frame_111,7,0.854002518448311,52.48465529831708,1.0596925185182045,0.994225250412934,0.0016998242003750663,-6.552661943715066e-05,0.0023746630176901817,0.9164591992379187,0.0005005513085052371,1
reference_a_odd,always_noisy,folder_7_frame_121,7,0.854002518448311,51.28567005879822,0.0,0.9924048195738281,0.0,-1.022691503749229e-05,0.0027271779254078865,1.0,0.0,0
reference_a_odd,always_p99,folder_7_frame_121,7,0.854002518448311,51.33038611793119,0.044716059132973385,0.9924944380979511,8.961852412303628e-05,9.447424235986546e-05,0.0027115480042994022,0.9950694058802125,6.761553231626749e-05,0
reference_a_odd,always_physical,folder_7_frame_121,7,0.854002518448311,52.31884058659229,1.03317052779407,0.9941216642365134,0.0017168446626852907,-7.811770774424076e-05,0.002420091535896063,0.9167152965295429,0.0005008546286262572,0
reference_a_odd,lofo_best_hard,folder_7_frame_121,7,0.854002518448311,52.31884058659229,1.03317052779407,0.9941216642365134,0.0017168446626852907,-7.811770774424076e-05,0.002420091535896063,0.9167152965295429,0.0005008546286262572,0
reference_a_odd,lofo_best_linear,folder_7_frame_121,7,0.854002518448311,52.31884058659229,1.03317052779407,0.9941216642365134,0.0017168446626852907,-7.811770774424076e-05,0.002420091535896063,0.9167152965295429,0.0005008546286262572,1
reference_b_even,always_noisy,folder_7_frame_121,7,0.854002518448311,51.295805391640314,0.0,0.9924099976906773,0.0,-1.0705300155677833e-05,0.0027239953633397818,1.0,0.0,0
reference_b_even,always_p99,folder_7_frame_121,7,0.854002518448311,51.3408069161658,0.04500152452548889,0.9924995493678126,8.955167713531331e-05,9.399586269864812e-05,0.002708309330046177,0.9950694058802125,6.761553231626749e-05,0
reference_b_even,always_physical,folder_7_frame_121,7,0.854002518448311,52.33201527632728,1.0362098846869685,0.9941272153586969,0.0017172176680195772,-7.859609468141571e-05,0.00241640442982316,0.9167152965295429,0.0005008546286262572,0
reference_b_even,lofo_best_hard,folder_7_frame_121,7,0.854002518448311,52.33201527632728,1.0362098846869685,0.9941272153586969,0.0017172176680195772,-7.859609468141571e-05,0.00241640442982316,0.9167152965295429,0.0005008546286262572,0
reference_b_even,lofo_best_linear,folder_7_frame_121,7,0.854002518448311,52.33201527632728,1.0362098846869685,0.9941272153586969,0.0017172176680195772,-7.859609468141571e-05,0.00241640442982316,0.9167152965295429,0.0005008546286262572,1
reference_a_odd,always_noisy,folder_7_frame_131,7,0.854002518448311,51.13799690214628,0.0,0.992346296704142,0.0,-7.597557123517618e-05,0.0027729191351681948,1.0,0.0,0
reference_a_odd,always_p99,folder_7_frame_131,7,0.854002518448311,51.1923520563363,0.054355154190020016,0.9924409453133485,9.464860920649354e-05,2.8574126190505922e-05,0.002756506437435746,0.9950547017925829,6.759887764928862e-05,0
reference_a_odd,always_physical,folder_7_frame_131,7,0.854002518448311,52.12249198257109,0.9844950804248143,0.9940550449594422,0.0017087482553002076,-0.0001439003535779193,0.002472527325153351,0.9165798994292375,0.0005007868749089539,0
reference_a_odd,lofo_best_hard,folder_7_frame_131,7,0.854002518448311,52.12249198257109,0.9844950804248143,0.9940550449594422,0.0017087482553002076,-0.0001439003535779193,0.002472527325153351,0.9165798994292375,0.0005007868749089539,0
