folder,frame_count,crop_size,radius_px,psd_mean,psd_norm
11,128,512,59,1210540985.3913043,0.005453697512579143
11,128,512,60,1198490493.7142856,0.005399407953384194
11,128,512,61,1190816321.9793816,0.00536483447606552
11,128,512,62,1197204715.1020408,0.0053936152972874985
11,128,512,63,1196542443.84,0.005390631650159452
11,128,512,64,1181967578.0618556,0.005324969346941567
11,128,512,65,1175323282.3703704,0.0052950356401751004
11,128,512,66,1198920848.96,0.005401346778555255
11,128,512,67,1174748881.509434,0.005292447864474553
11,128,512,68,1173964414.300885,0.005288913703371713
11,128,512,69,1176925702.1538463,0.005302254819775554
11,128,512,70,1167710446.857143,0.005260738493194371
11,128,512,71,1168587578.6168225,0.005264690124203727
11,128,512,72,1166358961.8666666,0.0052546498184449855
11,128,512,73,1180651110.8965516,0.005319038433580142
11,128,512,74,1160632852.9655173,0.005228852702735713
11,128,512,75,1172813104.9411764,0.00528372685462638
11,128,512,76,1147895990.4,0.005171470923407383
11,128,512,77,1143506211.8709676,0.005151694208258149
11,128,512,78,1149731547.4285715,0.005179740426812657
11,128,512,79,1145792771.3548386,0.005161995556101832
11,128,512,80,1138969352.8615384,0.005131254869984402
11,128,512,81,1139296232.192,0.005132727518174728
11,128,512,82,1142136682.9850745,0.005145524242624159
11,128,512,83,1143326984.8888888,0.005150886759556992
11,128,512,84,1128009603.8208954,0.005081879295920609
11,128,512,85,1134808316.729927,0.005112508679087458
11,128,512,86,1129024420.235294,0.005086451220226948
11,128,512,87,1126242855.884058,0.005073919789431558
11,128,512,88,1133591289.1603053,0.005107025758385652
11,128,512,89,1122540297.3866668,0.005057239119953131
11,128,512,90,1121685932.7536232,0.005053390058805846
11,128,512,91,1118513048.2222223,0.005039095662593389
11,128,512,92,1119823281.8758621,0.0050449984929014785
11,128,512,93,1119713531.3972602,0.005044504047922433
11,128,512,94,1113997654.3157895,0.005018753028338947
11,128,512,95,1110653247.337931,0.005003685893697236
11,128,512,96,1113728451.6266668,0.005017540223441165
11,128,512,97,1107138120.101266,0.004987849634621049
11,128,512,98,1108719523.1578948,0.004994974130214673
11,128,512,99,1097637326.9068322,0.004945046910188499
11,128,512,100,1099377982.3157895,0.00495288886530497
11,128,512,101,1094686493.301205,0.004931752891985685
11,128,512,102,1100095200.5962732,0.004956120058300048
11,128,512,103,1105296096.2051282,0.004979550996853547
11,128,512,104,1088354119.4285715,0.0049032244472203565
11,128,512,105,1089554534.7577639,0.004908632526892076
11,128,512,106,1080817501.7931035,0.004869270675024427
11,128,512,107,1083166964.0,0.004879855410566866
11,128,512,108,1084872980.433735,0.00488754131108024
11,128,512,109,1087102506.6666667,0.004897585714216942
11,128,512,110,1084969828.2790697,0.004887977627454138
11,128,512,111,1081731518.2222223,0.004873388477879595
11,128,512,112,1079030008.8685715,0.004861217708760653
11,128,512,113,1079562972.0449438,0.004863618800491007
11,128,512,114,1067376828.9032258,0.004808718107873451
11,128,512,115,1066859711.4666667,0.004806388403954701
11,128,512,116,1066845553.1620111,0.004806324618331732
11,128,512,117,1068626827.6521739,0.004814349569468006
11,128,512,118,1071458640.1702127,0.004827107376987201
11,128,512,119,1061687326.9841269,0.004783085912980047
11,128,512,120,1063250085.9574468,0.004790126413738309
11,128,512,121,1069941793.7391304,0.0048202737202106116
11,128,512,122,1054585547.9378239,0.00475109116419656
11,128,512,123,1058249595.4951457,0.004767598335197365
11,128,512,124,1059167059.4042553,0.0047717316695490095
11,128,512,125,1053597452.8316832,0.0047466396240276746
11,128,512,126,1046147220.4867725,0.0047130750325781404
11,128,512,127,1043616624.0,0.00470167425562651
11,128,512,128,1051044222.7572815,0.004735136878830406
13,128,512,0,0.013892780058085918,1.448164103676635e-13
13,128,512,1,17901436624.0,0.18660208982456722
13,128,512,2,5343291620.0,0.055697729951871666
13,128,512,3,3228727427.2,0.03365580640503896
13,128,512,4,2841425618.6666665,0.029618626128219045
13,128,512,5,1773835369.6,0.01849021360265178
13,128,512,6,1500346954.6666667,0.01563940833817658
13,128,512,7,1132068502.6666667,0.011800524888541965
13,128,512,8,1067502309.7142857,0.011127495857968081
13,128,512,9,1056147636.5714285,0.011009136321678608
13,128,512,10,952928729.4117647,0.009933196764985225
13,128,512,11,888251116.0,0.009259006303013018
13,128,512,12,788566266.4,0.008219905271631588
13,128,512,13,724925387.1304348,0.007556521582411214
13,128,512,14,744219451.6363636,0.007757640231916108
13,128,512,15,690883673.3333334,0.007201675484348189
13,128,512,16,711627551.3333334,0.007417906788414385
13,128,512,17,647094563.862069,0.006745223887165211
13,128,512,18,602075669.8666667,0.006275953186853357
13,128,512,19,598307280.0,0.0062366720141093235
13,128,512,20,621698508.9032258,0.0064804989364164916
13,128,512,21,563936472.8888888,0.005878395493034372
13,128,512,22,605696733.6470588,0.006313698652929713
13,128,512,23,595426680.6857142,0.006206645046817084
13,128,512,24,576883855.1578947,0.006013357208113427
13,128,512,25,561375299.8095238,0.005851698180463872
13,128,512,26,553986421.0909091,0.005774677534617757
13,128,512,27,569415936.3902439,0.005935512659770559
13,128,512,28,554262462.4761904,0.00577755495169067
13,128,512,29,548832581.6666666,0.00572095462804977
13,128,512,30,544485890.0425532,0.005675645318081033
13,128,512,31,529530501.84615386,0.005519752428018548
13,128,512,32,531539436.16,0.005540693280373459
13,128,512,33,537109963.0769231,0.005598759679509731
13,128,512,34,524302019.64912283,0.005465251455550868
13,128,512,35,540677221.2307693,0.00563594428320567
13,128,512,36,528316246.8965517,0.0055070952030184155
13,128,512,37,524126427.50877196,0.005463421107460128
13,128,512,38,510335585.5,0.005319667285164816
13,128,512,39,515741354.32258064,0.005376016268801675
13,128,512,40,503414479.4576271,0.005247522636747452
13,128,512,41,507295188.7058824,0.0052879746111300615
13,128,512,42,501032537.6969697,0.005222693606557596
13,128,512,43,504025270.8888889,0.005253889441820939
13,128,512,44,499595511.1884058,0.0052077142417578
13,128,512,45,503831180.4705882,0.005251866270249263
13,128,512,46,498885258.3783784,0.005200310665081882
13,128,512,47,508868555.39726025,0.005304375167065212
13,128,512,48,501821014.974359,0.005230912584220136
13,128,512,49,496918666.5263158,0.005179811184669518
13,128,512,50,494527233.71428573,0.005154883221077949
13,128,512,51,500205695.4074074,0.005214074717334996
13,128,512,52,500890885.53846157,0.005221217044125152
13,128,512,53,491070283.90697676,0.005118848456270433
13,128,512,54,494149596.6419753,0.005150946784669606
13,128,512,55,493565864.5106383,0.005144862041981458
13,128,512,56,490469477.0232558,0.005112585728734197
13,128,512,57,492358799.82222223,0.00513227976726559
13,128,512,58,491289374.06593406,0.005121132221667598
13,128,512,59,489527790.7826087,0.005102769722111119
13,128,512,60,490073741.3877551,0.005108460635416073
13,128,512,61,485764892.0412371,0.00506354578809474
13,128,512,62,485380426.7755102,0.005059538175546292
13,128,512,63,482286562.08,0.005027288159531227
13,128,512,64,488435843.1340206,0.00509138741143487
13,128,512,65,481692265.3333333,0.005021093292759738
13,128,512,66,483493154.4,0.005039865510344313
13,128,512,67,487736407.0943396,0.005084096587271176
13,128,512,68,475177007.2920354,0.004953179147555181
13,128,512,69,483972503.84615386,0.005044862182415237
13,128,512,70,475887164.85714287,0.004960581731411279
13,128,512,71,479758607.7009346,0.0050009371140803645
13,128,512,72,472457971.2,0.004924836292859262
13,128,512,73,495787094.3448276,0.005168015833364029
13,128,512,74,477642694.0689655,0.004978881124166997
13,128,512,75,474510899.89915967,0.0049462357365782335
13,128,512,76,468782272.53333336,0.00488652132031422
13,128,512,77,467343360.516129,0.004871522301234152
13,128,512,78,464718061.31092435,0.004844156546831559
13,128,512,79,469924520.2580645,0.004898427952000218
13,128,512,80,469551660.9230769,0.004894541318062358
13,128,512,81,466146764.16,0.004859049146960557
13,128,512,82,467878500.8955224,0.004877100530246813
13,128,512,83,469359164.1904762,0.004892534758849141
13,128,512,84,465470701.25373137,0.004852001961094286
13,128,512,85,467691524.20437956,0.004875151511179318
13,128,512,86,460104492.0,0.004796065340910422
13,128,512,87,462061044.28985506,0.004816460170320287
13,128,512,88,464257627.60305345,0.004839357049790121
13,128,512,89,459539857.38666666,0.004790179668098328
13,128,512,90,463103200.5797101,0.004827323462786437
13,128,512,91,465669097.8888889,0.004854070020072576
13,128,512,92,457866648.6068966,0.004772738372096457
13,128,512,93,455454635.17808217,0.004747595879013067
13,128,512,94,456809733.8947368,0.004761721239885352
13,128,512,95,459969131.69655174,0.004794654363901522
13,128,512,96,452993678.29333335,0.004721943206140621
13,128,512,97,460278195.84810126,0.0047978760057049335
13,128,512,98,457293367.05263156,0.004766762564772686
13,128,512,99,456731124.27329195,0.004760901824106047
13,128,512,100,455153059.8947368,0.004744452300132015
13,128,512,101,447002283.1807229,0.0046594897353683965
13,128,512,102,454509680.39751554,0.004737745801583692
13,128,512,103,454043734.8717949,0.0047328888501182815
13,128,512,104,448370895.8095238,0.004673755963384541
13,128,512,105,448509328.5962733,0.00467519896753277
13,128,512,106,449789921.6551724,0.004688547691773429
13,128,512,107,453513915.2380952,0.004727366083819967
13,128,512,108,451328874.1204819,0.004704589518594323
13,128,512,109,453283720.0467836,0.004724966561107431
13,128,512,110,445117516.0,0.004639843183969045
13,128,512,111,447703664.8888889,0.00466680084091023
13,128,512,112,447386807.7714286,0.0046634979663121865
13,128,512,113,443853990.92134833,0.004626672373984664
13,128,512,114,443578312.86021507,0.004623798744152224
13,128,512,115,444182694.5777778,0.004630098735260076
13,128,512,116,447531499.6201117,0.004665006214052966
13,128,512,117,444100016.6086956,0.004629236911589873
13,128,512,118,441514274.4680851,0.004602283494536267
13,128,512,119,439569622.6031746,0.004582012713503697
13,128,512,120,443714736.59574467,0.004625220806229486
13,128,512,121,440295166.8695652,0.004589575686197587
13,128,512,122,441838556.60103625,0.004605663766464852
13,128,512,123,438268687.3786408,0.004568451945352891
13,128,512,124,439034707.9148936,0.0045764368370638546
13,128,512,125,432864772.75247526,0.0045121222896020155
13,128,512,126,440478043.0899471,0.004591481962527204
13,128,512,127,435671918.98039216,0.004541383592120618
13,128,512,128,437391347.4951456,0.004559306676222527
